Segment,Country,Customer_ID,Product,Product_ID,Discount Band,Units Sold, Manufacturing Price , Sale Price , Gross Sales ,  Sales , COGS , Profit ,Date,Month Number,Month Name,Year
Small Business,France,CUST_ID_140,Montana,PROD_ID_003,High,1186, $5.00 , $300.00 ," $355,800.00 "," $313,104.00 "," $296,500.00 "," $16,604.00 ",12/1/2018,12,Dec,2018
Small Business,USA,CUST_ID_114,Paseo,PROD_ID_003,High,3495, $10.00 , $300.00 ," $1,048,500.00 "," $922,680.00 "," $873,750.00 "," $48,930.00 ",1/1/2019,1,Jan,2019
Government,Mexico,CUST_ID_033,Paseo,PROD_ID_004,High,886, $10.00 , $350.00 ," $310,100.00 "," $272,888.00 "," $230,360.00 "," $42,528.00 ",6/1/2019,6,Jun,2019
Enterprise,Mexico,CUST_ID_046,Paseo,PROD_ID_006,High,2156, $10.00 , $125.00 ," $269,500.00 "," $237,160.00 "," $258,720.00 "," $(21,560.00)",10/1/2019,10,Oct,2019
Government,Mexico,CUST_ID_098,Paseo,PROD_ID_006,High,905, $10.00 , $20.00 ," $18,100.00 "," $15,928.00 "," $9,050.00 "," $6,878.00 ",10/1/2019,10,Oct,2019
Government,Mexico,CUST_ID_036,Paseo,PROD_ID_005,High,1715, $10.00 , $20.00 ," $34,300.00 "," $30,184.00 "," $17,150.00 "," $13,034.00 ",10/1/2018,10,Oct,2018
Government,France,CUST_ID_048,Paseo,PROD_ID_005,High,1594, $10.00 , $350.00 ," $557,900.00 "," $490,952.00 "," $414,440.00 "," $76,512.00 ",11/1/2019,11,Nov,2019
Small Business,Germany,CUST_ID_020,Paseo,PROD_ID_005,High,1359, $10.00 , $300.00 ," $407,700.00 "," $358,776.00 "," $339,750.00 "," $19,026.00 ",11/1/2019,11,Nov,2019
Small Business,Mexico,CUST_ID_085,Paseo,PROD_ID_005,High,2150, $10.00 , $300.00 ," $645,000.00 "," $567,600.00 "," $537,500.00 "," $30,100.00 ",11/1/2019,11,Nov,2019
Government,Mexico,CUST_ID_037,Paseo,PROD_ID_001,High,1197, $10.00 , $350.00 ," $418,950.00 "," $368,676.00 "," $311,220.00 "," $57,456.00 ",11/1/2019,11,Nov,2019
Midmarket,Mexico,CUST_ID_112,Paseo,PROD_ID_001,High,380, $10.00 , $15.00 ," $5,700.00 "," $5,016.00 "," $3,800.00 "," $1,216.00 ",12/1/2018,12,Dec,2018
Government,Mexico,CUST_ID_070,Paseo,PROD_ID_002,High,1233, $10.00 , $20.00 ," $24,660.00 "," $21,700.80 "," $12,330.00 "," $9,370.80 ",12/1/2019,12,Dec,2019
Government,Mexico,CUST_ID_040,Velo,PROD_ID_002,High,1395, $120.00 , $350.00 ," $488,250.00 "," $429,660.00 "," $362,700.00 "," $66,960.00 ",7/1/2019,7,Jul,2019
Government,USA,CUST_ID_004,Velo,PROD_ID_002,High,986, $120.00 , $350.00 ," $345,100.00 "," $303,688.00 "," $256,360.00 "," $47,328.00 ",10/1/2019,10,Oct,2019
Government,Mexico,CUST_ID_060,Velo,PROD_ID_002,High,905, $120.00 , $20.00 ," $18,100.00 "," $15,928.00 "," $9,050.00 "," $6,878.00 ",10/1/2019,10,Oct,2019
Channel Partners,Canada,CUST_ID_025,VTT,PROD_ID_002,High,2109, $250.00 , $12.00 ," $25,308.00 "," $22,271.04 "," $6,327.00 "," $15,944.04 ",5/1/2019,5,May,2019
Midmarket,France,CUST_ID_004,VTT,PROD_ID_002,High,3875, $250.00 , $15.00 ," $58,117.50 "," $51,143.40 "," $38,745.00 "," $12,398.40 ",7/1/2019,7,Jul,2019
Government,Canada,CUST_ID_044,VTT,PROD_ID_002,High,623, $250.00 , $350.00 ," $218,050.00 "," $191,884.00 "," $161,980.00 "," $29,904.00 ",9/1/2018,9,Sep,2018
Government,USA,CUST_ID_051,VTT,PROD_ID_002,High,986, $250.00 , $350.00 ," $345,100.00 "," $303,688.00 "," $256,360.00 "," $47,328.00 ",10/1/2019,10,Oct,2019
Enterprise,USA,CUST_ID_070,VTT,PROD_ID_002,High,2387, $250.00 , $125.00 ," $298,375.00 "," $262,570.00 "," $286,440.00 "," $(23,870.00)",11/1/2019,11,Nov,2019
Government,Mexico,CUST_ID_016,VTT,PROD_ID_003,High,1233, $250.00 , $20.00 ," $24,660.00 "," $21,700.80 "," $12,330.00 "," $9,370.80 ",12/1/2019,12,Dec,2019
Government,USA,CUST_ID_081,Amarilla,PROD_ID_004,High,270, $260.00 , $350.00 ," $94,500.00 "," $83,160.00 "," $70,200.00 "," $12,960.00 ",2/1/2019,2,Feb,2019
Government,France,CUST_ID_125,Amarilla,PROD_ID_004,High,3422, $260.00 , $7.00 ," $23,950.50 "," $21,076.44 "," $17,107.50 "," $3,968.94 ",7/1/2019,7,Jul,2019
Government,Canada,CUST_ID_073,Amarilla,PROD_ID_006,High,2734, $260.00 , $7.00 ," $19,138.00 "," $16,841.44 "," $13,670.00 "," $3,171.44 ",10/1/2019,10,Oct,2019
Midmarket,USA,CUST_ID_093,Amarilla,PROD_ID_006,High,2548, $260.00 , $15.00 ," $38,220.00 "," $33,633.60 "," $25,480.00 "," $8,153.60 ",11/1/2018,11,Nov,2018
Government,France,CUST_ID_138,Carretera,PROD_ID_006,High,2522, $3.00 , $20.00 ," $50,430.00 "," $44,378.40 "," $25,215.00 "," $19,163.40 ",1/1/2019,1,Jan,2019
Channel Partners,Mexico,CUST_ID_104,Montana,PROD_ID_006,High,2661, $5.00 , $12.00 ," $31,932.00 "," $28,100.16 "," $7,983.00 "," $20,117.16 ",5/1/2019,5,May,2019
Government,Germany,CUST_ID_066,Paseo,PROD_ID_005,High,1531, $10.00 , $20.00 ," $30,620.00 "," $26,945.60 "," $15,310.00 "," $11,635.60 ",12/1/2019,12,Dec,2019
Government,France,CUST_ID_100,VTT,PROD_ID_005,High,1491, $250.00 , $7.00 ," $10,437.00 "," $9,184.56 "," $7,455.00 "," $1,729.56 ",3/1/2019,3,Mar,2019
Government,Germany,CUST_ID_090,VTT,PROD_ID_005,High,1531, $250.00 , $20.00 ," $30,620.00 "," $26,945.60 "," $15,310.00 "," $11,635.60 ",12/1/2019,12,Dec,2019
Channel Partners,Canada,CUST_ID_113,Amarilla,PROD_ID_001,High,2761, $260.00 , $12.00 ," $33,132.00 "," $29,156.16 "," $8,283.00 "," $20,873.16 ",9/1/2018,9,Sep,2018
Midmarket,USA,CUST_ID_078,Carretera,PROD_ID_001,High,2567, $3.00 , $15.00 ," $38,505.00 "," $33,499.35 "," $25,670.00 "," $7,829.35 ",6/1/2019,6,Jun,2019
Midmarket,USA,CUST_ID_049,VTT,PROD_ID_001,High,2567, $250.00 , $15.00 ," $38,505.00 "," $33,499.35 "," $25,670.00 "," $7,829.35 ",6/1/2019,6,Jun,2019
Government,Canada,CUST_ID_043,Carretera,PROD_ID_001,High,923, $3.00 , $350.00 ," $323,050.00 "," $281,053.50 "," $239,980.00 "," $41,073.50 ",3/1/2019,3,Mar,2019
Government,France,CUST_ID_116,Carretera,PROD_ID_002,High,1790, $3.00 , $350.00 ," $626,500.00 "," $545,055.00 "," $465,400.00 "," $79,655.00 ",3/1/2019,3,Mar,2019
Government,Germany,CUST_ID_040,Carretera,PROD_ID_002,High,442, $3.00 , $20.00 ," $8,840.00 "," $7,690.80 "," $4,420.00 "," $3,270.80 ",9/1/2018,9,Sep,2018
Government,USA,CUST_ID_024,Montana,PROD_ID_002,High,983, $5.00 , $350.00 ," $343,875.00 "," $299,171.25 "," $255,450.00 "," $43,721.25 ",1/1/2019,1,Jan,2019
Government,USA,CUST_ID_040,Montana,PROD_ID_002,High,1298, $5.00 , $7.00 ," $9,086.00 "," $7,904.82 "," $6,490.00 "," $1,414.82 ",2/1/2019,2,Feb,2019
Channel Partners,Mexico,CUST_ID_052,Montana,PROD_ID_002,High,604, $5.00 , $12.00 ," $7,248.00 "," $6,305.76 "," $1,812.00 "," $4,493.76 ",6/1/2019,6,Jun,2019
Government,Mexico,CUST_ID_069,Montana,PROD_ID_002,High,2255, $5.00 , $20.00 ," $45,100.00 "," $39,237.00 "," $22,550.00 "," $16,687.00 ",7/1/2019,7,Jul,2019
Government,Canada,CUST_ID_003,Montana,PROD_ID_002,High,1249, $5.00 , $20.00 ," $24,980.00 "," $21,732.60 "," $12,490.00 "," $9,242.60 ",10/1/2019,10,Oct,2019
Government,USA,CUST_ID_040,Paseo,PROD_ID_002,High,1439, $10.00 , $7.00 ," $10,069.50 "," $8,760.47 "," $7,192.50 "," $1,567.97 ",1/1/2019,1,Jan,2019
Small Business,Germany,CUST_ID_040,Paseo,PROD_ID_002,High,807, $10.00 , $300.00 ," $242,100.00 "," $210,627.00 "," $201,750.00 "," $8,877.00 ",1/1/2019,1,Jan,2019
Government,USA,CUST_ID_031,Paseo,PROD_ID_003,High,2641, $10.00 , $20.00 ," $52,820.00 "," $45,953.40 "," $26,410.00 "," $19,543.40 ",2/1/2019,2,Feb,2019
Government,Germany,CUST_ID_041,Paseo,PROD_ID_003,High,2708, $10.00 , $20.00 ," $54,160.00 "," $47,119.20 "," $27,080.00 "," $20,039.20 ",2/1/2019,2,Feb,2019
Government,Canada,CUST_ID_031,Paseo,PROD_ID_003,High,2632, $10.00 , $350.00 ," $921,200.00 "," $801,444.00 "," $684,320.00 "," $117,124.00 ",6/1/2019,6,Jun,2019
Enterprise,Canada,CUST_ID_142,Paseo,PROD_ID_004,High,1583, $10.00 , $125.00 ," $197,875.00 "," $172,151.25 "," $189,960.00 "," $(17,808.75)",6/1/2019,6,Jun,2019
Channel Partners,Mexico,CUST_ID_087,Paseo,PROD_ID_004,High,571, $10.00 , $12.00 ," $6,852.00 "," $5,961.24 "," $1,713.00 "," $4,248.24 ",7/1/2019,7,Jul,2019
Government,France,CUST_ID_033,Paseo,PROD_ID_004,High,2696, $10.00 , $7.00 ," $18,872.00 "," $16,418.64 "," $13,480.00 "," $2,938.64 ",8/1/2019,8,Aug,2019
Midmarket,Canada,CUST_ID_117,Paseo,PROD_ID_004,High,1565, $10.00 , $15.00 ," $23,475.00 "," $20,423.25 "," $15,650.00 "," $4,773.25 ",10/1/2019,10,Oct,2019
Government,Canada,CUST_ID_034,Paseo,PROD_ID_004,High,1249, $10.00 , $20.00 ," $24,980.00 "," $21,732.60 "," $12,490.00 "," $9,242.60 ",10/1/2019,10,Oct,2019
Government,Germany,CUST_ID_064,Paseo,PROD_ID_006,High,357, $10.00 , $350.00 ," $124,950.00 "," $108,706.50 "," $92,820.00 "," $15,886.50 ",11/1/2019,11,Nov,2019
Channel Partners,Germany,CUST_ID_065,Paseo,PROD_ID_006,High,1013, $10.00 , $12.00 ," $12,156.00 "," $10,575.72 "," $3,039.00 "," $7,536.72 ",12/1/2019,12,Dec,2019
Midmarket,France,CUST_ID_047,Velo,PROD_ID_006,High,3998, $120.00 , $15.00 ," $59,962.50 "," $52,167.38 "," $39,975.00 "," $12,192.38 ",1/1/2019,1,Jan,2019
Government,Canada,CUST_ID_021,Velo,PROD_ID_005,High,2632, $120.00 , $350.00 ," $921,200.00 "," $801,444.00 "," $684,320.00 "," $117,124.00 ",6/1/2019,6,Jun,2019
Government,France,CUST_ID_120,Velo,PROD_ID_001,High,1190, $120.00 , $7.00 ," $8,330.00 "," $7,247.10 "," $5,950.00 "," $1,297.10 ",6/1/2019,6,Jun,2019
Channel Partners,Mexico,CUST_ID_072,Velo,PROD_ID_002,High,604, $120.00 , $12.00 ," $7,248.00 "," $6,305.76 "," $1,812.00 "," $4,493.76 ",6/1/2019,6,Jun,2019
Midmarket,Germany,CUST_ID_008,Velo,PROD_ID_004,High,660, $120.00 , $15.00 ," $9,900.00 "," $8,613.00 "," $6,600.00 "," $2,013.00 ",9/1/2018,9,Sep,2018
Channel Partners,Mexico,CUST_ID_056,Velo,PROD_ID_004,High,410, $120.00 , $12.00 ," $4,920.00 "," $4,280.40 "," $1,230.00 "," $3,050.40 ",10/1/2019,10,Oct,2019
Small Business,Mexico,CUST_ID_136,Velo,PROD_ID_005,High,2605, $120.00 , $300.00 ," $781,500.00 "," $679,905.00 "," $651,250.00 "," $28,655.00 ",11/1/2018,11,Nov,2018
Channel Partners,Germany,CUST_ID_139,Velo,PROD_ID_004,High,1013, $120.00 , $12.00 ," $12,156.00 "," $10,575.72 "," $3,039.00 "," $7,536.72 ",12/1/2019,12,Dec,2019
Enterprise,Canada,CUST_ID_042,VTT,PROD_ID_005,High,1583, $250.00 , $125.00 ," $197,875.00 "," $172,151.25 "," $189,960.00 "," $(17,808.75)",6/1/2019,6,Jun,2019
Midmarket,Canada,CUST_ID_021,VTT,PROD_ID_005,High,1565, $250.00 , $15.00 ," $23,475.00 "," $20,423.25 "," $15,650.00 "," $4,773.25 ",10/1/2019,10,Oct,2019
Enterprise,Canada,CUST_ID_099,Amarilla,PROD_ID_001,High,1659, $260.00 , $125.00 ," $207,375.00 "," $180,416.25 "," $199,080.00 "," $(18,663.75)",1/1/2019,1,Jan,2019
Government,France,CUST_ID_099,Amarilla,PROD_ID_001,High,1190, $260.00 , $7.00 ," $8,330.00 "," $7,247.10 "," $5,950.00 "," $1,297.10 ",6/1/2019,6,Jun,2019
Channel Partners,Mexico,CUST_ID_120,Amarilla,PROD_ID_001,High,410, $260.00 , $12.00 ," $4,920.00 "," $4,280.40 "," $1,230.00 "," $3,050.40 ",10/1/2019,10,Oct,2019
Channel Partners,Germany,CUST_ID_049,Amarilla,PROD_ID_001,High,1770, $260.00 , $12.00 ," $21,240.00 "," $18,478.80 "," $5,310.00 "," $13,168.80 ",12/1/2018,12,Dec,2018
Government,Mexico,CUST_ID_043,Carretera,PROD_ID_001,High,2579, $3.00 , $20.00 ," $51,580.00 "," $44,358.80 "," $25,790.00 "," $18,568.80 ",4/1/2019,4,Apr,2019
Government,USA,CUST_ID_027,Carretera,PROD_ID_002,High,1743, $3.00 , $20.00 ," $34,860.00 "," $29,979.60 "," $17,430.00 "," $12,549.60 ",5/1/2019,5,May,2019
Government,USA,CUST_ID_069,Carretera,PROD_ID_002,High,2996, $3.00 , $7.00 ," $20,972.00 "," $18,035.92 "," $14,980.00 "," $3,055.92 ",10/1/2018,10,Oct,2018
Government,Germany,CUST_ID_027,Carretera,PROD_ID_002,High,280, $3.00 , $7.00 ," $1,960.00 "," $1,685.60 "," $1,400.00 ", $285.60 ,12/1/2019,12,Dec,2019
Government,France,CUST_ID_072,Montana,PROD_ID_002,High,293, $5.00 , $7.00 ," $2,051.00 "," $1,763.86 "," $1,465.00 ", $298.86 ,2/1/2019,2,Feb,2019
Government,USA,CUST_ID_004,Montana,PROD_ID_002,High,2996, $5.00 , $7.00 ," $20,972.00 "," $18,035.92 "," $14,980.00 "," $3,055.92 ",10/1/2018,10,Oct,2018
Midmarket,Germany,CUST_ID_122,Paseo,PROD_ID_002,High,278, $10.00 , $15.00 ," $4,170.00 "," $3,586.20 "," $2,780.00 ", $806.20 ,2/1/2019,2,Feb,2019
Government,Canada,CUST_ID_071,Paseo,PROD_ID_002,High,2428, $10.00 , $20.00 ," $48,560.00 "," $41,761.60 "," $24,280.00 "," $17,481.60 ",3/1/2019,3,Mar,2019
Midmarket,USA,CUST_ID_052,Paseo,PROD_ID_002,High,1767, $10.00 , $15.00 ," $26,505.00 "," $22,794.30 "," $17,670.00 "," $5,124.30 ",9/1/2019,9,Sep,2019
Channel Partners,France,CUST_ID_006,Paseo,PROD_ID_002,High,1393, $10.00 , $12.00 ," $16,716.00 "," $14,375.76 "," $4,179.00 "," $10,196.76 ",10/1/2019,10,Oct,2019
Government,Germany,CUST_ID_004,VTT,PROD_ID_002,High,280, $250.00 , $7.00 ," $1,960.00 "," $1,685.60 "," $1,400.00 ", $285.60 ,12/1/2019,12,Dec,2019
Channel Partners,France,CUST_ID_072,Amarilla,PROD_ID_002,High,1393, $260.00 , $12.00 ," $16,716.00 "," $14,375.76 "," $4,179.00 "," $10,196.76 ",10/1/2019,10,Oct,2019
Channel Partners,USA,CUST_ID_014,Amarilla,PROD_ID_002,High,2015, $260.00 , $12.00 ," $24,180.00 "," $20,794.80 "," $6,045.00 "," $14,749.80 ",12/1/2018,12,Dec,2018
Small Business,Mexico,CUST_ID_150,Carretera,PROD_ID_003,High,801, $3.00 , $300.00 ," $240,300.00 "," $206,658.00 "," $200,250.00 "," $6,408.00 ",7/1/2019,7,Jul,2019
Enterprise,France,CUST_ID_016,Carretera,PROD_ID_003,High,1023, $3.00 , $125.00 ," $127,875.00 "," $109,972.50 "," $122,760.00 "," $(12,787.50)",9/1/2018,9,Sep,2018
Small Business,Canada,CUST_ID_054,Carretera,PROD_ID_003,High,1496, $3.00 , $300.00 ," $448,800.00 "," $385,968.00 "," $374,000.00 "," $11,968.00 ",10/1/2019,10,Oct,2019
Small Business,USA,CUST_ID_124,Carretera,PROD_ID_003,High,1010, $3.00 , $300.00 ," $303,000.00 "," $260,580.00 "," $252,500.00 "," $8,080.00 ",10/1/2019,10,Oct,2019
Midmarket,Germany,CUST_ID_124,Carretera,PROD_ID_003,High,1513, $3.00 , $15.00 ," $22,695.00 "," $19,517.70 "," $15,130.00 "," $4,387.70 ",11/1/2019,11,Nov,2019
Midmarket,Canada,CUST_ID_114,Carretera,PROD_ID_003,High,2300, $3.00 , $15.00 ," $34,500.00 "," $29,670.00 "," $23,000.00 "," $6,670.00 ",12/1/2019,12,Dec,2019
Enterprise,Mexico,CUST_ID_105,Carretera,PROD_ID_004,High,2821, $3.00 , $125.00 ," $352,625.00 "," $303,257.50 "," $338,520.00 "," $(35,262.50)",12/1/2018,12,Dec,2018
Government,Canada,CUST_ID_137,Montana,PROD_ID_004,High,2228, $5.00 , $350.00 ," $779,625.00 "," $670,477.50 "," $579,150.00 "," $91,327.50 ",1/1/2019,1,Jan,2019
Government,Germany,CUST_ID_143,Montana,PROD_ID_006,High,1199, $5.00 , $350.00 ," $419,650.00 "," $360,899.00 "," $311,740.00 "," $49,159.00 ",4/1/2019,4,Apr,2019
Government,Canada,CUST_ID_065,Montana,PROD_ID_006,High,200, $5.00 , $350.00 ," $70,000.00 "," $60,200.00 "," $52,000.00 "," $8,200.00 ",5/1/2019,5,May,2019
Government,Canada,CUST_ID_076,Montana,PROD_ID_006,High,388, $5.00 , $7.00 ," $2,716.00 "," $2,335.76 "," $1,940.00 ", $395.76 ,9/1/2019,9,Sep,2019
Government,Mexico,CUST_ID_066,Montana,PROD_ID_005,High,1727, $5.00 , $7.00 ," $12,089.00 "," $10,396.54 "," $8,635.00 "," $1,761.54 ",10/1/2018,10,Oct,2018
Midmarket,Canada,CUST_ID_057,Montana,PROD_ID_005,High,2300, $5.00 , $15.00 ," $34,500.00 "," $29,670.00 "," $23,000.00 "," $6,670.00 ",12/1/2019,12,Dec,2019
Government,Mexico,CUST_ID_048,Paseo,PROD_ID_005,High,260, $10.00 , $20.00 ," $5,200.00 "," $4,472.00 "," $2,600.00 "," $1,872.00 ",2/1/2019,2,Feb,2019
Midmarket,Canada,CUST_ID_059,Paseo,PROD_ID_001,High,2470, $10.00 , $15.00 ," $37,050.00 "," $31,863.00 "," $24,700.00 "," $7,163.00 ",9/1/2018,9,Sep,2018
Midmarket,Canada,CUST_ID_038,Paseo,PROD_ID_002,High,1743, $10.00 , $15.00 ," $26,145.00 "," $22,484.70 "," $17,430.00 "," $5,054.70 ",10/1/2018,10,Oct,2018
Channel Partners,USA,CUST_ID_004,Paseo,PROD_ID_002,High,2914, $10.00 , $12.00 ," $34,968.00 "," $30,072.48 "," $8,742.00 "," $21,330.48 ",10/1/2019,10,Oct,2019
Government,France,CUST_ID_026,Paseo,PROD_ID_002,High,1731, $10.00 , $7.00 ," $12,117.00 "," $10,420.62 "," $8,655.00 "," $1,765.62 ",10/1/2019,10,Oct,2019
Government,Canada,CUST_ID_025,Paseo,PROD_ID_002,High,700, $10.00 , $350.00 ," $245,000.00 "," $210,700.00 "," $182,000.00 "," $28,700.00 ",11/1/2019,11,Nov,2019
Channel Partners,Canada,CUST_ID_056,Paseo,PROD_ID_004,High,2222, $10.00 , $12.00 ," $26,664.00 "," $22,931.04 "," $6,666.00 "," $16,265.04 ",11/1/2018,11,Nov,2018
Government,USA,CUST_ID_083,Paseo,PROD_ID_006,High,1177, $10.00 , $350.00 ," $411,950.00 "," $354,277.00 "," $306,020.00 "," $48,257.00 ",11/1/2019,11,Nov,2019
Government,France,CUST_ID_011,Paseo,PROD_ID_005,High,1922, $10.00 , $350.00 ," $672,700.00 "," $578,522.00 "," $499,720.00 "," $78,802.00 ",11/1/2018,11,Nov,2018
Enterprise,Mexico,CUST_ID_146,Velo,PROD_ID_005,High,1575, $120.00 , $125.00 ," $196,875.00 "," $169,312.50 "," $189,000.00 "," $(19,687.50)",2/1/2019,2,Feb,2019
Government,USA,CUST_ID_134,Velo,PROD_ID_005,High,606, $120.00 , $20.00 ," $12,120.00 "," $10,423.20 "," $6,060.00 "," $4,363.20 ",4/1/2019,4,Apr,2019
Small Business,USA,CUST_ID_107,Velo,PROD_ID_005,High,2460, $120.00 , $300.00 ," $738,000.00 "," $634,680.00 "," $615,000.00 "," $19,680.00 ",7/1/2019,7,Jul,2019
Small Business,Canada,CUST_ID_090,Velo,PROD_ID_005,High,269, $120.00 , $300.00 ," $80,700.00 "," $69,402.00 "," $67,250.00 "," $2,152.00 ",10/1/2018,10,Oct,2018
Small Business,Germany,CUST_ID_043,Velo,PROD_ID_001,High,2536, $120.00 , $300.00 ," $760,800.00 "," $654,288.00 "," $634,000.00 "," $20,288.00 ",11/1/2018,11,Nov,2018
Government,Mexico,CUST_ID_037,VTT,PROD_ID_001,High,2903, $250.00 , $7.00 ," $20,321.00 "," $17,476.06 "," $14,515.00 "," $2,961.06 ",3/1/2019,3,Mar,2019
Small Business,USA,CUST_ID_043,VTT,PROD_ID_001,High,2541, $250.00 , $300.00 ," $762,300.00 "," $655,578.00 "," $635,250.00 "," $20,328.00 ",8/1/2019,8,Aug,2019
Small Business,Canada,CUST_ID_043,VTT,PROD_ID_001,High,269, $250.00 , $300.00 ," $80,700.00 "," $69,402.00 "," $67,250.00 "," $2,152.00 ",10/1/2018,10,Oct,2018
Small Business,Canada,CUST_ID_131,VTT,PROD_ID_001,High,1496, $250.00 , $300.00 ," $448,800.00 "," $385,968.00 "," $374,000.00 "," $11,968.00 ",10/1/2019,10,Oct,2019
Small Business,USA,CUST_ID_040,VTT,PROD_ID_002,High,1010, $250.00 , $300.00 ," $303,000.00 "," $260,580.00 "," $252,500.00 "," $8,080.00 ",10/1/2019,10,Oct,2019
Government,France,CUST_ID_005,VTT,PROD_ID_002,High,1281, $250.00 , $350.00 ," $448,350.00 "," $385,581.00 "," $333,060.00 "," $52,521.00 ",12/1/2018,12,Dec,2018
Small Business,Canada,CUST_ID_052,Amarilla,PROD_ID_002,High,888, $260.00 , $300.00 ," $266,400.00 "," $229,104.00 "," $222,000.00 "," $7,104.00 ",3/1/2019,3,Mar,2019
Enterprise,USA,CUST_ID_004,Amarilla,PROD_ID_002,High,2844, $260.00 , $125.00 ," $355,500.00 "," $305,730.00 "," $341,280.00 "," $(35,550.00)",5/1/2019,5,May,2019
Channel Partners,France,CUST_ID_027,Amarilla,PROD_ID_002,High,2475, $260.00 , $12.00 ," $29,700.00 "," $25,542.00 "," $7,425.00 "," $18,117.00 ",8/1/2019,8,Aug,2019
Midmarket,Canada,CUST_ID_030,Amarilla,PROD_ID_003,High,1743, $260.00 , $15.00 ," $26,145.00 "," $22,484.70 "," $17,430.00 "," $5,054.70 ",10/1/2018,10,Oct,2018
Channel Partners,USA,CUST_ID_041,Amarilla,PROD_ID_003,High,2914, $260.00 , $12.00 ," $34,968.00 "," $30,072.48 "," $8,742.00 "," $21,330.48 ",10/1/2019,10,Oct,2019
Government,France,CUST_ID_086,Amarilla,PROD_ID_003,High,1731, $260.00 , $7.00 ," $12,117.00 "," $10,420.62 "," $8,655.00 "," $1,765.62 ",10/1/2019,10,Oct,2019
Government,Mexico,CUST_ID_034,Amarilla,PROD_ID_004,High,1727, $260.00 , $7.00 ," $12,089.00 "," $10,396.54 "," $8,635.00 "," $1,761.54 ",10/1/2018,10,Oct,2018
Midmarket,Mexico,CUST_ID_075,Amarilla,PROD_ID_004,High,1870, $260.00 , $15.00 ," $28,050.00 "," $24,123.00 "," $18,700.00 "," $5,423.00 ",11/1/2018,11,Nov,2018
Enterprise,France,CUST_ID_063,Carretera,PROD_ID_004,High,1174, $3.00 , $125.00 ," $146,750.00 "," $124,737.50 "," $140,880.00 "," $(16,142.50)",8/1/2019,8,Aug,2019
Enterprise,Germany,CUST_ID_075,Carretera,PROD_ID_004,High,2767, $3.00 , $125.00 ," $345,875.00 "," $293,993.75 "," $332,040.00 "," $(38,046.25)",8/1/2019,8,Aug,2019
Enterprise,Germany,CUST_ID_128,Carretera,PROD_ID_006,High,1085, $3.00 , $125.00 ," $135,625.00 "," $115,281.25 "," $130,200.00 "," $(14,918.75)",10/1/2019,10,Oct,2019
Small Business,Mexico,CUST_ID_148,Montana,PROD_ID_006,High,546, $5.00 , $300.00 ," $163,800.00 "," $139,230.00 "," $136,500.00 "," $2,730.00 ",10/1/2019,10,Oct,2019
Government,Germany,CUST_ID_083,Paseo,PROD_ID_006,High,1158, $10.00 , $20.00 ," $23,160.00 "," $19,686.00 "," $11,580.00 "," $8,106.00 ",3/1/2019,3,Mar,2019
Midmarket,Canada,CUST_ID_018,Paseo,PROD_ID_006,High,1614, $10.00 , $15.00 ," $24,210.00 "," $20,578.50 "," $16,140.00 "," $4,438.50 ",4/1/2019,4,Apr,2019
Government,Mexico,CUST_ID_065,Paseo,PROD_ID_006,High,2535, $10.00 , $7.00 ," $17,745.00 "," $15,083.25 "," $12,675.00 "," $2,408.25 ",4/1/2019,4,Apr,2019
Government,Mexico,CUST_ID_085,Paseo,PROD_ID_005,High,2851, $10.00 , $350.00 ," $997,850.00 "," $848,172.50 "," $741,260.00 "," $106,912.50 ",5/1/2019,5,May,2019
Midmarket,Canada,CUST_ID_058,Paseo,PROD_ID_005,High,2559, $10.00 , $15.00 ," $38,385.00 "," $32,627.25 "," $25,590.00 "," $7,037.25 ",8/1/2019,8,Aug,2019
Government,USA,CUST_ID_058,Paseo,PROD_ID_005,High,267, $10.00 , $20.00 ," $5,340.00 "," $4,539.00 "," $2,670.00 "," $1,869.00 ",10/1/2018,10,Oct,2018
Enterprise,Germany,CUST_ID_050,Paseo,PROD_ID_001,High,1085, $10.00 , $125.00 ," $135,625.00 "," $115,281.25 "," $130,200.00 "," $(14,918.75)",10/1/2019,10,Oct,2019
Midmarket,Germany,CUST_ID_072,Paseo,PROD_ID_002,High,1175, $10.00 , $15.00 ," $17,625.00 "," $14,981.25 "," $11,750.00 "," $3,231.25 ",10/1/2019,10,Oct,2019
Government,USA,CUST_ID_006,Paseo,PROD_ID_002,High,2007, $10.00 , $350.00 ," $702,450.00 "," $597,082.50 "," $521,820.00 "," $75,262.50 ",11/1/2018,11,Nov,2018
Government,Mexico,CUST_ID_040,Paseo,PROD_ID_002,High,2151, $10.00 , $350.00 ," $752,850.00 "," $639,922.50 "," $559,260.00 "," $80,662.50 ",11/1/2018,11,Nov,2018
Channel Partners,USA,CUST_ID_040,Paseo,PROD_ID_002,High,914, $10.00 , $12.00 ," $10,968.00 "," $9,322.80 "," $2,742.00 "," $6,580.80 ",12/1/2019,12,Dec,2019
Government,France,CUST_ID_006,Paseo,PROD_ID_002,High,293, $10.00 , $20.00 ," $5,860.00 "," $4,981.00 "," $2,930.00 "," $2,051.00 ",12/1/2019,12,Dec,2019
Channel Partners,Mexico,CUST_ID_023,Velo,PROD_ID_002,High,500, $120.00 , $12.00 ," $6,000.00 "," $5,100.00 "," $1,500.00 "," $3,600.00 ",3/1/2019,3,Mar,2019
